idx,coords,col_2,type,nom,dict,gestionnaire,sens,double
4800,"[48.6501, 6.18148]","[0, 1]",EC,1/2 Echangeur Heillecourt,"{'numero': '2', 'roadname': 'A330'}",,,
4801,"[48.658500000000004, 6.18589]","[0, 1]",EC,1/2 Echangeur Vandoeuvre,"{'numero': '1', 'roadname': 'A330'}",,,
4802,"[48.6174, 6.18001]","[0, 1]",EC,Ludres,"{'numero': '5', 'roadname': 'A330'}",,,
4803,"[48.611, 6.17654]","[0, 1]",EC,Richardménil,"{'numero': '6', 'roadname': 'A330'}",,,
4804,"[48.6397, 6.1813]","[0, 1]",EC,1/2 Echangeur Houdemont Les Egrez,"{'numero': '3', 'roadname': 'A330'}",,,
4805,"[48.6501, 6.18148]","[0, 1]",EC,Heillecourt,"{'numero': '2', 'roadname': 'A330'}",,,
4806,"[48.6354, 6.18177]","[0, 1]",EC,Fléville,"{'numero': '4', 'roadname': 'A330'}",,,
4807,"[48.6174, 6.18001]","[0, 1]",EC,Ludres,"{'numero': '5', 'roadname': 'A330'}",,,
4808,"[48.607, 6.17433]","[-0.25881899999999997, -0.965926]",AS,Canal de l'Est,{'roadname': 'A330'},,,
4809,"[48.658500000000004, 6.18589]","[0, 1]",EC,Vandoeuvre,"{'numero': '1', 'roadname': 'A330'}",,,
4810,"[49.2459, 2.09578]","[-0.242091, 0.9702529999999999]",AR,Lormaison Est,{'roadname': 'A16'},,,
4811,"[49.2416, 2.09826]","[0.242091, -0.9702529999999999]",AR,Lormaison Ouest,{'roadname': 'A16'},,,
4812,"[49.0731, 2.23516]","[0, 1]",BI,Jonction N104/N184,{'roadname': 'N184'},,,
4813,"[49.0582, 2.20918]","[0, 1]",EC,Forêt de Montmorency,{'roadname': 'N184'},,,
4814,"[49.0532, 2.17482]","[-1, -1.83697e-16]",AS,Méry-sur-Oise,{'roadname': 'N184'},,,
4815,"[49.0701, 2.22087]","[0, 1]",EC,Mériel,"{'numero': '88', 'roadname': 'N184'}",,,
4816,"[49.1028, 2.26799]","[0, 1]",BI,Jonction A16/RN184,{'roadname': 'A16'},,,
4817,"[49.062, 2.33913]","[0, 1]",EC,Attainville,{'roadname': 'N104'},,,
4818,"[49.0634, 2.33015]","[0, 1]",BI,Jonction N1/N104,{'roadname': 'N104'},,,
4819,"[49.062, 2.33913]","[0, 1]",EC,Attainville,{'roadname': 'N104'},,,
4820,"[49.0566, 2.28927]","[0, 1]",EC,Baillet en France,"{'numero': '89', 'roadname': 'N104'}",,,
4821,"[49.0977, 2.26341]","[0, 1]",BI,Jonction A16/N184,{'roadname': 'N184'},,,
4822,"[49.0566, 2.28927]","[0, 1]",EC,Baillet en France,"{'numero': '89', 'roadname': 'N104'}",,,
4823,"[49.1543, 2.24342]","[0, 1]",EC,Chambly,"{'numero': '12', 'roadname': 'A16'}",,,
4824,"[49.1282, 2.2534]","[0, 1]",EC,L'Isle-Adam,"{'numero': '11', 'roadname': 'A16'}",,,
4825,"[49.0664, 2.40416]","[0, 1]",EC,Luzarches,{'roadname': 'N104'},,,
4826,"[49.0685, 2.38631]","[0, 1]",EC,Villiers le Sec,{'roadname': 'N104'},,,
4827,"[49.0598, 2.3542]","[0, 1]",EC,Attainville Val de Villaines,{'roadname': 'N104'},,,
4828,"[49.0685, 2.38631]","[0, 1]",EC,Villiers le Sec,{'roadname': 'N104'},,,
4829,"[49.0664, 2.40416]","[0, 1]",EC,Luzarches,{'roadname': 'N104'},,,
4830,"[49.0685, 2.38631]","[1, 6.12323e-17]",AS,Attainville Sud,{'roadname': 'N104'},,,
4831,"[49.1049, 2.55106]","[0.0020943900000000002, 0.9999979999999999]",AR,Survilliers Est,{'roadname': 'A1'},,,
4832,"[49.1049, 2.55106]","[-0.142456, -0.9898009999999999]",AR,Survilliers Ouest,{'roadname': 'A1'},,,
4833,"[49.0554, 2.5491]","[0.186524, 0.98245]",AR,Villeron,{'roadname': 'A1'},,,
4834,"[49.0711, 2.55227]","[0.0883728, 0.996087]",AS,Vémars Est,{'roadname': 'A1'},,,
4835,"[49.0711, 2.55227]","[0.0369925, -0.999316]",AS,Vémars Ouest,{'roadname': 'A1'},,,
4836,"[49.0864, 2.55098]","[0, 1]",EC,Survilliers,"{'numero': '7', 'roadname': 'A1'}",,,
4837,"[49.1337, 2.56233]","[0, 1]",EC,Parc Astérix,{'roadname': 'A1'},,,
4838,"[49.2052, 2.16905]","[-0.819152, 0.573576]",BA,Barrière d'Amblainville,{'roadname': 'A16'},,,
4839,"[49.2094, 2.15714]","[0, 1]",EC,Méru,"{'numero': '13', 'roadname': 'A16'}",,,
4840,"[49.3643, 2.10783]","[0.00942464, 0.999956]",AR,Auteuil,{'roadname': 'A16'},,,
4841,"[49.3643, 2.10783]","[-0.11476399999999999, -0.993393]",AR,Le Grand Courtil,{'roadname': 'A16'},,,
4842,"[49.3997, 2.12386]","[0, 1]",EC,Beauvais Centre,"{'numero': '14', 'roadname': 'A16'}",,,
4843,"[49.2159, 2.62759]","[0.766044, 0.642788]",BA,Barrière de Chamant,{'roadname': 'A1'},,,
4844,"[49.2056, 2.61105]","[0, 1]",EC,Senlis-Bonsecours,"{'numero': '8', 'roadname': 'A1'}",,,
4845,"[49.2174, 2.63036]","[0, 1]",EC,Senlis-Chamant,"{'numero': '8', 'roadname': 'A1'}",,,
4846,"[49.3203, 2.68725]","[0, 1]",EC,Pont-Sainte-Maxence,"{'numero': '9', 'roadname': 'A1'}",,,
4847,"[49.3435, 2.6978400000000002]","[0.195261, 0.9807509999999999]",AR,Chevrières,{'roadname': 'A1'},,,
4848,"[49.3531, 2.70152]","[-0.051987399999999996, -0.998648]",AR,Longueil-Sainte-Marie,{'roadname': 'A1'},,,
4849,"[49.2867, 2.69273]","[-0.019371899999999997, 0.9998119999999999]",AR,Roberval Est,{'roadname': 'A1'},,,
4850,"[49.2867, 2.69273]","[0.17227299999999998, -0.985049]",AR,Roberval Ouest,{'roadname': 'A1'},,,
4851,"[49.0561, 3.32241]","[-0.766044, -0.642788]",AR,La Talmouse,{'roadname': 'A4'},,,
4852,"[49.0792, 3.39614]","[0, 1]",EC,Château-Thierry,"{'numero': '20', 'roadname': 'A4'}",,,
4853,"[49.4148, 2.69416]","[-0.039783, -0.999208]",AR,Bois d'Arsy,{'roadname': 'A1'},,,
4854,"[49.4148, 2.69416]","[0.0219894, 0.9997579999999999]",AR,Remy,{'roadname': 'A1'},,,
4855,"[49.3967, 2.69748]","[0, 1]",EC,Compiègne Ouest,"{'numero': '10', 'roadname': 'A1'}",,,
4856,"[49.1264, 3.53714]","[-0.9693600000000001, -0.24564599999999998]",AS,Tardenois Nord,{'roadname': 'A4'},,,
4857,"[49.1264, 3.53714]","[0.8798969999999999, 0.475164]",AS,Tardenois Sud,{'roadname': 'A4'},,,
4858,"[49.1987, 3.76009]","[-0.592576, -0.805515]",AR,Lhéry,{'roadname': 'A4'},,,
4859,"[49.1887, 3.75339]","[0.22257000000000002, 0.9749169999999999]",AR,Romigny,{'roadname': 'A4'},,,
4860,"[49.1567, 3.71875]","[0, 1]",EC,Dormans,"{'numero': '21', 'roadname': 'A4'}",,,
4861,"[49.2437, 3.92143]","[-0.955793, -0.29404]",AS,Gueux Nord,{'roadname': 'A4'},,,
4862,"[49.2437, 3.92143]","[0.998392, 0.056692799999999995]",AS,Vrigny Sud,{'roadname': 'A4'},,,
4863,"[49.1202, 4.24394]","[-0.8660249999999999, 0.5]",AS,Reims Champagne Nord,{'roadname': 'A4'},,,
4864,"[49.1202, 4.24394]","[0.8660249999999999, -0.5]",AS,Reims Champagne Sud,{'roadname': 'A4'},,,
4865,"[49.0551, 4.28749]","[0, 1]",BI,Jonction A4/A26 Sud,{'roadname': 'A4'},,,
4866,"[49.1753, 4.16441]","[-0.702898, 0.7112900000000001]",AR,La Vesle,{'roadname': 'A4'},,,
4867,"[49.1753, 4.16441]","[0.600699, -0.7994749999999999]",AR,L'Espérance,{'roadname': 'A4'},,,
4868,"[49.2497, 3.95569]","[-0.965926, -0.25881899999999997]",BA,Barrière de Thillois,{'roadname': 'A344'},,,
4869,"[49.2496, 3.95575]","[0.965926, 0.25881899999999997]",BA,Barrière de Thillois,{'roadname': 'A344'},,,
4870,"[49.2462, 3.96235]","[0.5, -0.8660249999999999]",BA,Barrière d'Ormes,{'roadname': 'A26'},,,
4871,"[49.2508, 3.96055]","[0, 1]",BI,Jonction A26/A344 - Reims centre - Tinqueux,{'roadname': 'A344'},,,
4872,"[49.2438, 3.9644500000000003]","[0, 1]",BI,Jonction A4/A26 Nord,{'roadname': 'A4'},,,
4873,"[49.2475, 3.94042]","[0, 1]",BI,Jonction A4/A344 - Reims centre - Tinqueux,{'roadname': 'A344'},,,
4874,"[49.2477, 3.9509]","[0, 1]",BI,Jonction A4/A344 - Reims Centre - Tinqueux,"{'numero': '22', 'roadname': 'A4'}",,,
4875,"[49.2508, 3.96056]","[0, 1]",BI,Reims Centre - Tinqueux,"{'numero': '16.1', 'roadname': 'A26'}",,,
4876,"[49.2076, 4.00917]","[0, 1]",EC,Epernay - Reims Sud,"{'numero': '23', 'roadname': 'A4'}",,,
4877,"[49.245, 4.029]","[0, 1]",EC,Reims-Cathédrale,{'roadname': 'A344'},,,
4878,"[49.2451, 4.02914]","[0, 1]",EC,Reims-Cathédrale,{'roadname': 'A344'},,,
4879,"[49.2525, 4.01791]","[0, 1]",EC,Reims-Centre,{'roadname': 'A344'},,,
4880,"[49.2525, 4.01799]","[0, 1]",EC,Reims-Centre,{'roadname': 'A344'},,,
4881,"[49.2544, 3.97263]","[0, 1]",EC,Reims-Tinqueux,{'roadname': 'A344'},,,
4882,"[49.2544, 3.9728700000000003]","[0, 1]",EC,Reims-Tinqueux,{'roadname': 'A344'},,,
4883,"[49.2113, 4.07807]","[0.642788, -0.766044]",BA,Barrière de Taissy,{'roadname': 'A34'},,,
4884,"[49.2116, 4.07861]","[-0.642788, 0.766044]",BA,Barrière de Taissy,{'roadname': 'A34'},,,
4885,"[49.206, 4.08626]","[0, 1]",BI,Jonction A4/A34 - Reims Est,{'roadname': 'A4'},,,
4886,"[49.2237, 4.06533]","[0, 1]",EC,Reims-Cormontreuil,{'roadname': 'A34'},,,
4887,"[49.2238, 4.06538]","[0, 1]",EC,Reims-Cormontreuil,{'roadname': 'A344'},,,
4888,"[49.2342, 4.04008]","[0, 1]",EC,Reims-Saint-Rémi,{'roadname': 'A344'},,,
4889,"[49.2343, 4.04025]","[0, 1]",EC,Reims-Saint-Rémi,{'roadname': 'A344'},,,
4890,"[49.2352, 4.0748]","[0, 1]",EC,1/2 Echangeur Taissy,"{'numero': '28.2', 'roadname': 'A34'}",,,
4891,"[49.2238, 4.06538]","[0, 1]",BI,Jonction A34/A344,{'roadname': 'A34'},,,
4892,"[49.2421, 4.07937]","[0, 1]",EC,Reims Europe,"{'numero': '27', 'roadname': 'A34'}",,,
4893,"[49.2311, 4.07002]","[0, 1]",EC,Reims Farman-Pompelle,"{'numero': '28', 'roadname': 'A34'}",,,
4894,"[49.3221, 3.98394]","[0.573576, -0.819152]",BA,Barrière de Courcy,{'roadname': 'A26'},,,
4895,"[49.2851, 3.97952]","[0, 1]",EC,Bétheny - Reims Nord,"{'numero': '16', 'roadname': 'A26'}",,,
4896,"[49.3003, 3.99553]","[0, 1]",EC,Reims - La Neuvillette,"{'numero': '15', 'roadname': 'A26'}",,,
4897,"[49.2806, 4.10771]","[0, 1]",EC,Witry lès Reims,"{'numero': '25', 'roadname': 'A34'}",,,
4898,"[49.3518, 4.20404]","[0, 1]",EC,Isle sur Suippe,"{'numero': '22', 'roadname': 'A34'}",,,
4899,"[49.3393, 4.18049]","[0, 1]",EC,Les Sohettes,"{'numero': '23', 'roadname': 'A34'}",,,
4900,"[49.3149, 4.15103]","[0, 1]",EC,Caurel,"{'numero': '24', 'roadname': 'A34'}",,,
4901,"[49.3568, 3.95485]","[0.202787, -0.979223]",AR,Cauroy,{'roadname': 'A26'},,,
4902,"[49.3568, 3.95485]","[-0.248521, 0.9686269999999999]",AR,Loivre,{'roadname': 'A26'},,,
4903,"[49.4199, 4.26559]","[0, 1]",EC,Bergnicourt,"{'numero': '21', 'roadname': 'A34'}",,,
4904,"[49.0731, 4.78952]","[0.9555359999999999, 0.29487399999999997]",AS,Valmy Orbeval Nord,{'roadname': 'A4'},,,
4905,"[49.0731, 4.78952]","[-0.948986, -0.315318]",AS,Valmy-Le Moulin Sud,{'roadname': 'A4'},,,
4906,"[49.0725, 4.87998]","[0, 1]",EC,Sainte-Ménehould,"{'numero': '26', 'roadname': 'A4'}",,,
4907,"[49.0834, 4.95874]","[-0.8120839999999999, -0.583541]",AR,La Fontaine d'Olive Nord,{'roadname': 'A4'},,,
4908,"[49.0834, 4.95874]","[0.861895, 0.507087]",AR,La Fontaine d'Olive Sud,{'roadname': 'A4'},,,
4909,"[49.0918, 5.14056]","[-0.935259, 0.353965]",AR,Jubécourt,{'roadname': 'A4'},,,
4910,"[49.0918, 5.14056]","[0.9893489999999999, -0.145565]",AR,Rarécourt,{'roadname': 'A4'},,,
4911,"[49.0916, 5.10171]","[0, 1]",EC,Clermont en Argonne,"{'numero': '27', 'roadname': 'A4'}",,,
4912,"[49.0982, 5.29783]","[0.9840409999999999, 0.177944]",AR,La Rouge Haie,{'roadname': 'A4'},,,
4913,"[49.0982, 5.29783]","[-0.895246, -0.445573]",AR,Les Genièvres,{'roadname': 'A4'},,,
4914,"[49.0964, 5.27781]","[0, 1]",EC,Voie Sacrée,"{'numero': '28', 'roadname': 'A4'}",,,
4915,"[49.1096, 5.41388]","[0, 1]",EC,Verdun,"{'numero': '29', 'roadname': 'A4'}",,,
4916,"[49.1192, 5.5085]","[-0.9996389999999999, 0.026874799999999997]",AS,Verdun Saint-Nicolas Nord,{'roadname': 'A4'},,,
4917,"[49.1192, 5.5085]","[0.9654269999999999, -0.260673]",AS,Verdun Saint-Nicolas Sud,{'roadname': 'A4'},,,
4918,"[49.1268, 5.61908]","[0, 1]",EC,Fresnes-en-Woëvre,"{'numero': '30', 'roadname': 'A4'}",,,
4919,"[49.1445, 5.70881]","[-0.692647, -0.721277]",AR,Bois de la Ronce,{'roadname': 'A4'},,,
4920,"[49.1373, 5.69036]","[0.8129989999999999, 0.5822649999999999]",AR,L'Epinotte,{'roadname': 'A4'},,,
4921,"[49.1959, 5.86894]","[-0.987933, -0.154883]",AR,Bois Saint-Martin,{'roadname': 'A4'},,,
4922,"[49.1959, 5.86894]","[0.890292, 0.45539]",AR,Le Bois de Labry,{'roadname': 'A4'},,,
4923,"[49.1989, 5.92445]","[0.9848079999999999, 0.173648]",BA,Barrière de Beaumont,{'roadname': 'A4'},,,
4924,"[49.1985, 5.8984000000000005]","[0, 1]",EC,Jarny,"{'numero': '31', 'roadname': 'A4'}",,,
4925,"[49.18, 6.0535]","[0.999999, 0.00122173]",AS,Metz Saint-Privat Nord,{'roadname': 'A4'},,,
4926,"[49.18, 6.0535]","[-0.949425, -0.313992]",AS,Metz Saint-Privat Sud,{'roadname': 'A4'},,,
4927,"[49.1955, 5.98832]","[0, 1]",EC,Sainte Marie aux Chênes,"{'numero': '32', 'roadname': 'A4'}",,,
4928,"[49.1986, 6.14448]","[0, 1]",EC,Semécourt,"{'numero': '34', 'roadname': 'A4'}",,,
4929,"[49.2072, 6.12963]","[0, 1]",EC,Marange-Silvange,"{'numero': '33', 'roadname': 'A4'}",,,
4930,"[49.3314, 6.05166]","[0, 1]",EC,Hayange Ouest,"{'numero': '4', 'roadname': 'A30'}",,,
4931,"[49.3298, 6.01631]","[-0.8660249999999999, 0.5]",AR,La Castine,{'roadname': 'A30'},,,
4932,"[49.3371, 5.99871]","[0.573576, -0.819152]",AR,Bois des Tillots,{'roadname': 'A30'},,,
4933,"[49.2936, 6.16718]","[0, 1]",EC,Uckange,"{'numero': '1', 'roadname': 'A30'}",,,
4934,"[49.3174, 6.08237]","[0, 1]",EC,Hayange Centre,"{'numero': '3', 'roadname': 'A30'}",,,
4935,"[49.3114, 6.10533]","[0, 1]",EC,1/2 Echangeur Fameck Centre,"{'numero': '2b', 'roadname': 'A30'}",,,
4936,"[49.3064, 6.12444]","[0, 1]",EC,Fameck Feltière,"{'numero': '2', 'roadname': 'A30'}",,,
4937,"[49.4063, 5.92854]","[0, 1]",EC,Aumetz,"{'numero': '7', 'roadname': 'A30'}",,,
4938,"[49.3591, 5.98159]","[0, 1]",EC,Fontoy,"{'numero': '5', 'roadname': 'A30'}",,,
4939,"[49.3874, 5.96705]","[0, 1]",EC,Havange,"{'numero': '6', 'roadname': 'A30'}",,,
4940,"[49.1263, 6.24]","[0, 1]",BI,Jonction A314/A315,{'roadname': 'A315'},,,
4941,"[49.122, 6.2281]","[0, 1]",LI,Fin de concession A314,{'roadname': 'A314'},,,
4942,"[49.1215, 6.23495]","[0, 1]",LI,Fin de concession A315,{'roadname': 'A315'},,,
4943,"[49.1836, 6.24142]","[-0.642788, 0.766044]",AR,Charly-Oradour,{'roadname': 'A4'},,,
4944,"[49.1873, 6.22841]","[0.648917, -0.760859]",AR,La Crouée,{'roadname': 'A4'},,,
4945,"[49.2011, 6.17531]","[0, 1]",BI,Jonction A4/A31,{'roadname': 'A4'},,,
4946,"[49.1288, 6.26305]","[0, 1]",BI,Jonction A4/A314,{'roadname': 'A4'},,,
4947,"[49.136, 6.2472]","[0, 1]",BI,Jonction A4/A315,{'roadname': 'A4'},,,
4948,"[49.1975, 6.20859]","[0, 1]",EC,Argancy,"{'numero': '35', 'roadname': 'A4'}",,,
4949,"[49.2852, 6.17337]","[0, 1]",BI,Jonction A30/A31,{'roadname': 'A30'},,,
4950,"[48.5207, -2.03811]","[0, 1]",EC,Pleslin-Trigavou,{'roadname': 'N176'},,,
4951,"[48.481700000000004, -2.04316]","[0, 1]",EC,Taden,{'roadname': 'N176'},,,
4952,"[48.481700000000004, -2.04316]","[0, 1]",EC,Taden,{'roadname': 'N176'},,,
4953,"[48.5207, -2.03811]","[0, 1]",EC,Pleslin-Trigavou,{'roadname': 'N176'},,,
4954,"[48.4688, -2.06015]","[0, 1]",EC,Dinan Z.I.,{'roadname': 'N176'},,,
4955,"[48.4688, -2.06015]","[0, 1]",EC,Dinan Z.I.,{'roadname': 'N176'},,,
4956,"[48.5449, -1.9223500000000002]","[0, 1]",EC,Miniac-Morvan,{'roadname': 'N176'},,,
4957,"[48.5412, -1.9571100000000001]","[0, 1]",EC,1/2 échangeur La Ville-ès-Nonais,{'roadname': 'N176'},,,
4958,"[48.535, -2.01173]","[0, 1]",EC,Saint-Georges-de-Gréhaigne,{'roadname': 'N176'},,,
4959,"[48.535, -2.01173]","[0, 1]",EC,Saint-Georges-de-Gréhaigne,{'roadname': 'N176'},,,
4960,"[48.5412, -1.9571100000000001]","[0, 1]",EC,1/2 échangeur La Ville-ès-Nonais,{'roadname': 'N176'},,,
4961,"[48.5449, -1.9223500000000002]","[0, 1]",EC,Miniac-Morvan,{'roadname': 'N176'},,,
4962,"[48.5475, -1.82253]","[0, 1]",EC,Roz-Landrieux,{'roadname': 'N176'},,,
4963,"[48.5444, -1.8608]","[0, 1]",EC,Plerguer,{'roadname': 'N176'},,,
4964,"[48.5444, -1.8608]","[0, 1]",EC,Plerguer,{'roadname': 'N176'},,,
4965,"[48.5475, -1.82253]","[0, 1]",EC,Roz-Landrieux,{'roadname': 'N176'},,,
4966,"[48.5554, -1.7233100000000001]","[0, 1]",EC,Dol-de-Bretagne,{'roadname': 'N176'},,,
4967,"[48.5531, -1.7608000000000001]","[0, 1]",EC,Mont-Dol,{'roadname': 'N176'},,,
4968,"[48.5531, -1.7608000000000001]","[0, 1]",EC,Mont-Dol,{'roadname': 'N176'},,,
4969,"[48.5554, -1.7233100000000001]","[0, 1]",EC,Dol-de-Bretagne,{'roadname': 'N176'},,,
4970,"[48.5651, -1.60472]","[0, 1]",EC,Roz-sur-Couesnon,{'roadname': 'N176'},,,
4971,"[48.5651, -1.60472]","[0, 1]",EC,Roz-sur-Couesnon,{'roadname': 'N176'},,,
4972,"[48.5619, -1.4829400000000001]","[0, 1]",BI,Jonction N175/N176,{'roadname': 'N175'},,,
4973,"[48.5615, -1.5320900000000002]","[0, 1]",EC,Saint-Georges-de-Gréhaigne,{'roadname': 'N176'},,,
4974,"[48.5615, -1.5320900000000002]","[0, 1]",EC,Saint-Georges-de-Gréhaigne,{'roadname': 'N176'},,,
4975,"[48.6326, -1.34111]","[0, 1]",BI,Jonction A84/N175,{'roadname': 'N175'},,,
4976,"[48.8164, -0.12931299999999998]","[-0.422618, 0.906308]",BA,Barrière de Ronai,{'roadname': 'A88'},,,
4977,"[48.8222, -0.134053]","[0, 1]",EC,Nécy,"{'numero': '12', 'roadname': 'A88'}",,,
4978,"[48.8865, -0.22053299999999998]","[0, 1]",EC,Falaise,"{'numero': '11', 'roadname': 'A88'}",,,
4979,"[48.8556, -0.17987799999999998]","[0, 1]",EC,La Hoguette,"{'numero': '11.1', 'roadname': 'A88'}",,,
4980,"[48.6594, 0.078663]","[0, 1]",EC,Mortrée,"{'numero': '15', 'roadname': 'A88'}",,,
4981,"[48.7221, -0.058602999999999995]","[-0.215247, 0.9765600000000001]",AS,Pays d'Argentan Est,{'roadname': 'A88'},,,
4982,"[48.7221, -0.058602999999999995]","[0.267407, -0.963584]",AS,Pays d'Argentan Ouest,{'roadname': 'A88'},,,
4983,"[48.723, -0.059182]","[0, 1]",EC,Argentan Centre,"{'numero': '13', 'roadname': 'A88'}",,,
4984,"[48.688, 0.009616999999999999]","[0, 1]",EC,Argentan Sud,"{'numero': '14', 'roadname': 'A88'}",,,
4985,"[48.634, 0.189309]","[-0.554554, 0.832148]",AR,Sées Est,{'roadname': 'A88'},,,
4986,"[48.6445, 0.214048]","[0.47332, 0.880891]",AR,Sources de l'Orne,{'roadname': 'A28'},,,
4987,"[48.6329, 0.19095299999999998]","[-0.819152, 0.573576]",BA,Barrière de Sées,{'roadname': 'A88'},,,
